Nom;Nombre
VERGNE ;52
MICHON ;84
BOURGOIN ;1
DORE ;28
COLIN ;46
TISSIER ;80
CHARTIER ;31
DEJEAN ;41
FORESTIER ;78
BOURDIN ;41
GOSSET ;80
COUSIN ;53
AVRIL ;17
CUNY ;67
DUBOURG ;99
MANCEAU ;31
BAUDET ;84
ZIMMERMANN ;33
CHABERT ;49
PARMENTIER ;80
COMTE ;42
RIVIERE ;35
DROUIN ;82
MAS ;27
FOULON ;55
CROUZET ;49
GROSS ;96
BOYER ;62
SAUVAGE ;31
BOULAY ;64
VERGNE ;12
GALLAND ;22
SIMONNET ;89
MAILLOT ;14
DROUIN ;67
PASCAL ;24
KIEFFER ;6
PAUL ;45
BRAULT ;36
LOISON ;31
ROUGIER ;74
MORAND ;79
GODEFROY ;10
GUILLET ;13
GEOFFROY ;84
MONIER ;0
CHERON ;8
CONTE ;36
PORTE ;99
BARRET ;78
LEFEUVRE ;34
ANTOINE ;92
AUFFRET ;6
BOURDON ;59
ROCHER ;42
TANGUY ;48
PERRET ;23
AUFFRET ;26
DELAPORTE ;93
BIDAULT ;17
FAUVEL ;57
GRANGE ;96
BERTHIER ;58
BOUCHET ;97
GONTHIER ;71
CAILLE ;10
COLLIGNON ;21
CAILLET ;4
GUY ;55
TURPIN ;8
FONTAINE ;94
MATHIS ;23
HERAULT ;66
BOUTET ;77
GUYARD ;70
GALLAND ;73
LELIEVRE ;53
CHAUVIN ;23
GOURDON ;93
ARNOUX ;12
GODIN ;29
PRIGENT ;10
JAMET ;97
FAIVRE ;90
BERTHE ;39
BOURBON ;87
HENRY ;36
BLIN ;77
LE BORGNE ;29
JOUVE ;57
TOUTAIN ;32
MONIER ;20
AUVRAY ;41
GERMAIN ;35
LABAT ;19
COLLIGNON ;92
CROS ;100
OUVRARD ;38
POUGET ;85
BOURDIN ;22
CHAMBON ;6
BOUCHE ;91
FREY ;51
FERREIRA ;75
SAUVAGE ;35
FERRAND ;19
GUILLAUME ;86
BRISSET ;85
RICHARD ;15
LE ROY ;16
GOSSELIN ;68
PICHON ;12
ROUSSEL ;67
SAUNIER ;61
BELLET ;23
CASANOVA ;13
COHEN ;56
MARAIS ;70
BRAULT ;100
ROBINET ;12
MARECHAL ;79
CARLIER ;5
LATOUR ;89
RIO ;18
MULLER ;64
PEYRE ;100
JOUBERT ;72
HUGUET ;59
DERRIEN ;57
BARRE ;90
JOURDAN ;78
BRISSET ;54
JEANNIN ;81
ROQUES ;12
PAYEN ;55
FOULON ;76
TISSERAND ;87
BORDES ;61
VARLET ;0
BINET ;70
LE GOFF ;77
MICHAUD ;84
LARUE ;51
FELIX ;52
PINSON ;88
CAILLE ;22
GUILLOUX ;32
DERRIEN ;36
MARTY ;5
LANG ;76
LAMY ;87
BROSSARD ;90
PORTIER ;18
CARDON ;71
GOSSELIN ;52
ROLLAND ;63
BRIAND ;35
BARDIN ;20
CHRISTOPHE ;67
GUILLOUX ;27
BESNARD ;68
HEMERY ;45
ROUX ;70
MANGIN ;19
BESNARD ;43
LE GALL ;33
SOULIER ;62
LALANNE ;36
LEBON ;8
CROS ;39
BEAUVAIS ;94
MATHIS ;4
GASNIER ;79
CAILLAUD ;29
BAUDET ;10
ROBERT ;28
GOSSELIN ;9
REYNAUD ;80
DEVILLERS ;73
DUBOIS ;10
FLEURY ;57
PEREZ ;78
SIMONET ;69
FUCHS ;21
VILLENEUVE ;75
DELARUE ;60
BOURGUIGNON ;52
TORRES ;85
MARC ;49
PELLETIER ;53
CARDON ;38
PINEL ;46
LECONTE ;34
POTIER ;54
ROUGIER ;19
GOMEZ ;92
PERRET ;20
MORVAN ;33
CAILLET ;43
VIGNERON ;23
CHARDON ;47
LE BORGNE ;8
FERRE ;61
CONSTANT ;88
LABAT ;82
LOISON ;44
BOIS ;86
BOURGUIGNON ;94
FORESTIER ;81
ROLAND ;90
TAVERNIER ;81
BERARD ;9
LALLEMAND ;96
BOUR ;59
LOISON ;89
VIAL ;23
MANGIN ;10
VIDAL ;51
HUET ;58
JACQUIN ;58
LAGRANGE ;51
SIMONET ;61
PAIN ;8
CARTON ;24
ROUSSELLE ;83
BERTIN ;18
MERLE ;29
LOISEAU ;38
TISON ;1
BAUER ;35
CAZENAVE ;10
MILLET ;61
LE MEUR ;42
SABATIER ;12
LAPIERRE ;97
THIBAULT ;96
BAUDIN ;21
JOURDAN ;21
FERRARI ;17
LELONG ;77
BOUCHARD ;74
BOURDIN ;52
BASTIDE ;64
LECERF ;71
AUBRY ;31
MANGIN ;3
REGNIER ;49
GENIN ;42
SALMON ;72
CHABOT ;53
LAVAL ;77
FERNANDEZ ;69
BODIN ;74
JARDIN ;71
PIERRON ;13
BESNIER ;63
LEONARD ;87
VERON ;76
PARMENTIER ;32
POMMIER ;80
BOUYER ;45
FUCHS ;39
ANTOINE ;94
LEPRETRE ;68
TISSERAND ;18
RIVET ;99
MATHIEU ;41
COSTA ;77
COUDERT ;63
DUMOULIN ;36
BLANCHET ;85
COMTE ;2
AUBIN ;15
BRUNEAU ;65
DUHAMEL ;97
FERNANDEZ ;12
CARLIER ;89
BINET ;90
KLEIN ;42
CAPRON ;1
GUILLEMOT ;26
DEJEAN ;72
CLAIN ;89
BOIVIN ;91
TEXIER ;2
GOUPIL ;36
GRONDIN ;98
ARNAL ;93
VIAL ;78
GARCIN ;57
DUBREUIL ;11
BEAUVAIS ;98
LAVERGNE ;82
JACQUES ;6
LEPRETRE ;83
HUSSON ;8
RENARD ;90
GALLAND ;77
CORRE ;81
FERNANDEZ ;70
BONNEAU ;12
GUILLARD ;7
ASTIER ;95
PRIEUR ;97
DIDIER ;87
BASTIDE ;20
MEYER ;85
GUIGNARD ;8
BOURGOIN ;18
BRIERE ;87
CREPIN ;5
SCHAEFFER ;65
GASNIER ;55
RAULT ;19
GIMENEZ ;64
BESSON ;31
BROSSARD ;25
ARNAL ;72
BATAILLE ;80
LE BRAS ;42
PAIN ;73
LEGRAND ;35
VILLARD ;97
CORDIER ;22
MORVAN ;13
PHILIPPON ;52
MOREAU ;32
BON ;62
BARDIN ;93
BRAUN ;19
VERON ;35
DELPECH ;9
BESNARD ;22
LEFRANC ;39
TAVERNIER ;17
BOISSON ;61
MERLET ;88
GUEGUEN ;35
RENAULT ;23
VERGNE ;47
MERLIN ;29
DESHAYES ;7
BRIAND ;91
DUCHESNE ;75
BOUVIER ;2
BLAISE ;14
BON ;40
CAILLE ;4
FRITSCH ;24
CUNY ;29
GONCALVES ;35
GROSJEAN ;4
MAILLET ;39
CHIRON ;83
CHRISTOPHE ;92
BARRIERE ;71
BRUNEAU ;48
CALVET ;13
BERNIER ;7
GENTY ;52
JEAN ;7
DERRIEN ;58
ROUXEL ;59
MAGNE ;25
GOSSET ;5
BERTHELOT ;3
COCHET ;4
FERNANDES ;36
CHEVRIER ;100
HERNANDEZ ;92
BARBE ;38
PERNOT ;33
FERREIRA ;59
GILLES ;41
CHAPELLE ;37
COSTA ;10
POLLET ;36
RENARD ;38
BRUYERE ;76
THIEBAUT ;15
JULLIEN ;96
CLAVEL ;2
CAILLAUD ;54
LAMOUR ;68
LEROY ;19
LANGLAIS ;37
BARON ;54
ROBIN ;73
BERTHELOT ;19
BILLARD ;16
REMY ;28
GENET ;46
MOREL ;1
LE ROUX ;15
BERTHET ;69
GAUTIER ;68
DROUIN ;3
BEAUFILS ;35
BOUCHER ;21
FOREST ;99
BILLARD ;76
MAGNIER ;52
DUBUS ;100
CORDIER ;8
BOURDON ;96
GIMENEZ ;77
LE BIHAN ;37
BOIS ;91
BRISSET ;43
CAPRON ;18
DURIEUX ;19
MANGIN ;75
LAPORTE ;53
DUMOULIN ;20
FERREIRA ;42
BAILLY ;60
VIGNERON ;27
FREY ;72
GAY ;64
DARRAS ;18
MAUREL ;57
FELIX ;75
GUY ;81
GOMES ;45
SAMSON ;2
RENOU ;85
AUFFRET ;99
BOSSARD ;10
DELORME ;99
ROMAIN ;81
BONNIN ;2
MORET ;77
ZIMMERMANN ;69
SCHMIDT ;82
SCHNEIDER ;1
MAUGER ;99
DEMANGE ;83
RIVIERE ;10
MENAGER ;66
BELLEC ;89
BRETON ;54
LASSERRE ;14
GUIRAUD ;19
ROMAIN ;88
DURIEZ ;19
CADET ;84
MATHIS ;60
COCHET ;52
GAUCHER ;44
CAILLE ;90
LEPAGE ;16
BUISSON ;20
FERRE ;70
CHAUVEAU ;57
RIGAL ;97
BAUDOUIN ;1
BRUNET ;35
LOMBARD ;82
GODEFROY ;3
DUBOS ;72
THIERY ;90
THIEBAUT ;9
PELLERIN ;61
CONAN ;76
GUIGNARD ;48
PUJOL ;60
JEAN ;57
LAURENT ;95
FABRE ;78
BAILLY ;89
GICQUEL ;80
DUBOST ;63
BOURDON ;20
PERRIN ;80
COUDERT ;79
MORICE ;3
PICHOT ;5
BARDIN ;74
CHATELAIN ;94
GAULTIER ;33
PIQUET ;22
MAURIN ;1
LAFONT ;61
GUIBERT ;48
BOULAY ;73
ROUSSEL ;39
GAY ;63
REGNIER ;72
HILAIRE ;86
DUPRE ;42
VIAUD ;95
ROUSSEAU ;27
FAVRE ;13
GARREAU ;65
BILLON ;34
GUERY ;0
GRIMAUD ;99
DUPRAT ;100
CHEVRIER ;21
CHIRON ;39
RODRIGUEZ ;58
JEANNE ;4
DUVAL ;20
TELLIER ;70
PINTO ;56
MATHIS ;26
VANNIER ;30
LOPEZ ;67
CLAUDE ;29
BOURGEOIS ;12
PRAT ;30
RAIMBAULT ;20
PEREIRA ;15
MILLET ;36
GUY ;28
MERLET ;88
MARCHAND ;76
BOUCHE ;53
BATAILLE ;27
ALLAIN ;20
PAIN ;63
RICHARD ;55
MICHEL ;84
PONS ;70
DEVILLERS ;40
GUYOT ;31
VERRIER ;8
BERTHELOT ;54
HONORE ;39
DURIEUX ;83
AMIOT ;10
MARTINEZ ;65
BISSON ;60
ALVES ;23
BILLON ;100
BRAULT ;13
VANNIER ;59
SALAUN ;61
PUJOL ;67
THERY ;87
DIAZ ;33
ANDRE ;97
BOURBON ;50
PINEAU ;43
DUCLOS ;92
BONNAUD ;32
BONNOT ;69
GUILLOUX ;2
GODARD ;46
POUGET ;96
COLLET ;58
VERGER ;54
BERTHE ;20
BENARD ;96
ROSE ;27
CARON ;82
GARNIER ;35
DIDIER ;84
BERGER ;90
VILLENEUVE ;89
BACH ;26
ROTH ;30
LECONTE ;77
ROUGIER ;76
GILLES ;6
MARY ;71
CAPELLE ;68
FEVRIER ;32
SABATIER ;75
BAILLET ;34
OLIVIER ;39
LECOQ ;73
DUCHEMIN ;76
DELAMARE ;99
PRUVOST ;65
GUERY ;39
GALLOIS ;64
FERREIRA ;78
BAILLY ;29
LE BRAS ;33
BONNIN ;86
MONTEIL ;83
GODARD ;26
BRIAND ;67
MILLOT ;3
NOEL ;29
TECHER ;16
COHEN ;61
COLAS ;39
PHILIPPE ;49
CHARRON ;73
BEAU ;98
MERLET ;10
BUISSON ;31
NAVARRO ;24
JACQUES ;33
GRENIER ;67
BONNEFOY ;65
PROVOST ;66
BOURGEOIS ;67
CHARLOT ;46
VIDAL ;18
VILLARD ;10
ARNAUD ;84
VERGER ;26
JACOB ;46
JACQUOT ;39
LETELLIER ;42
MICHAUD ;64
MONTAGNE ;21
GOMEZ ;55
BASTIDE ;66
MIGNOT ;64
BUISSON ;33
BOULANGER ;33
ROSE ;31
CORDIER ;34
COURTIN ;9
LABBE ;70
RUIZ ;61
BLONDEL ;58
MICHON ;6
GOSSET ;79
DIDIER ;28
CHATEAU ;73
CELLIER ;16
PETIT ;55
ROMAIN ;39
LE GALL ;93
VIARD ;49
BUREAU ;100
TESSIER ;64
GUITTON ;17
CHARPENTIER ;47
BAILLY ;19
CAILLET ;96
JUNG ;5
KELLER ;12
POUGET ;59
GAULTIER ;6
BOULANGER ;64
GILBERT ;86
BERTHELOT ;52
JOUBERT ;4
SENECHAL ;43
FISCHER ;0
BOCQUET ;73
MASSE ;87
BOIVIN ;23
AUGER ;36
MARIN ;97
BENOIT ;90
PARIS ;58
BOURBON ;74
RENARD ;95
CAPRON ;49
BOUR ;11
BARREAU ;48
RAIMBAULT ;51
JEAN ;56
LEBRETON ;43
LEMAITRE ;27
ALIX ;79
MAHE ;58
VERRIER ;95
NOEL ;24
SAMSON ;53
BROSSARD ;31
MARY ;94
FAYE ;70
LAPORTE ;94
CONSTANT ;40
DUVAL ;81
CARPENTIER ;93
PRAT ;50
BOUILLON ;17
PAILLARD ;84
REMY ;81
SIMON ;21
DESCAMPS ;48
SIMONNET ;7
BODIN ;7
HEMERY ;30
FUCHS ;13
GUIGNARD ;21
SCHAEFFER ;66
RIOU ;88
THOMAS ;13
GODARD ;73
RAGOT ;13
LEVY ;13
GRAND ;20
SALMON ;0
LEONARD ;87
JOUAN ;64
CARON ;68
VALENTIN ;42
BOULET ;87
DEVAUX ;51
GUY ;61
BAUD ;99
VILLETTE ;60
LE BRUN ;94
DEMANGE ;71
SOULIE ;32
AUFFRET ;0
LEGER ;38
ANDRE ;40
WEBER ;37
ROMAIN ;65
CLEMENT ;1
RICARD ;69
PIQUET ;2
TISSOT ;78
FAURE ;82
THEBAULT ;26
RONDEAU ;25
MORENO ;94
PAYET ;0
FORT ;64
CLEMENT ;68
NAVARRO ;61
BELIN ;44
LARUE ;36
GUERIN ;80
MARTIN ;71
BOIVIN ;95
BERAUD;4
GUILBAUD ;89
RENOU ;75
PERNOT ;3
CHARLOT ;87
DUBOST ;39
FUCHS ;73
CAMUS ;9
PIQUET ;4
TOUSSAINT ;87
VIALA ;14
ANDRIEU ;43
JOUVE ;21
GRANGER ;6
COLLIN ;13
RAYNAL ;50
GERARD ;87
LECLERC ;72
ROCHE ;25
BOUR ;97
CHARDON ;79
SANCHEZ ;33
LELEU ;54
GARCIA ;38
THEBAULT ;53
ARNAUD ;47
DUPIN ;42
VERON ;82
GUILLAUME ;81
BRESSON ;92
JANVIER ;71
PAGES ;10
GALLOIS ;52
LEBEAU ;91
GOURDON ;70
LAMOUR ;75
PERROT ;24
GOSSELIN ;15
GARCIA ;88
LE GAL ;81
DEMANGE ;59
DEVILLE ;93
HAMELIN ;12
OGER ;6
BECKER ;51
LERAY ;28
VIGNERON ;31
AVRIL ;51
ROUSSET ;58
LEONARD ;46
PERON ;58
TANGUY ;43
BONTEMPS ;83
DIAZ ;57
THERY ;31
BON ;58
DANIEL ;60
MORICE ;18
JOURDAN ;92
SERRES ;50
CHABERT ;83
DUMAS ;65
MENARD ;34
RAFFIN ;85
MAGNE ;23
COSTE ;39
LELIEVRE ;75
MEUNIER ;6
NAVARRO ;4
SERGENT ;17
BARDET ;69
POUGET ;48
NORMAND ;25
FUCHS ;16
SAVARY ;79
ALBERT ;89
DELATTRE ;49
LACROIX ;27
THIERY ;50
DUCHEMIN ;85
MERLIN ;53
LE ROY ;51
POMMIER ;97
RIVIERE ;63
GUYON ;4
DUVAL ;27
GOBERT ;55
AUVRAY ;54
ACHARD ;8
BONNEFOY ;98
FRANCOIS ;33
DURIEUX ;69
JOURDAN ;11
MILLE ;33
MAYER ;87
CHEVALIER ;25
MERLIN ;50
PARMENTIER ;4
HAMON ;89
MANGIN ;8
BRUNEL ;54
NEVEU ;62
SERGENT ;79
MICHAUD ;67
BLOT ;91
GEORGES ;36
JOUBERT ;58
LESUEUR ;49
ROYER ;86
LOISEAU ;15
LASSALLE ;15
LANG ;10
COSTA ;38
BARREAU ;43
GRIMAUD ;32
ALLAIN ;45
WEBER ;31
BRUNEAU ;41
GUILLOUX ;92
BLOT ;26
CAZENAVE ;18
CAZENAVE ;39
CROUZET ;18
POIRIER ;94
LE BRUN ;3
MASSE ;33
BOURGOIN ;37
JULLIEN ;82
BLANC ;57
PRAT ;5
GASNIER ;58
LAPORTE ;63
BARBIER ;100
LACAZE ;97
BOURDON ;33
MONNIER ;71
SCHNEIDER ;65
LEMAIRE ;14
BOUCHER ;61
SELLIER ;93
GOURDON ;81
PELISSIER ;2
LAUNAY ;8
JACQUIN ;88
LE BERRE ;89
COURTOIS ;48
WALTER ;13
LEFORT ;59
BEAUMONT ;81
CLAVEL ;82
GUILLARD ;62
FAIVRE ;50
VAILLANT ;35
LEMAIRE ;97
DIDIER ;98
DUCROCQ ;43
DEVOS ;24
ETIENNE ;94
PINEAU ;81
HUSSON ;72
FAYE ;54
PERRIER ;60
BERNIER ;22
PAIN ;27
COHEN ;34
FOURNIER ;32
BONTEMPS ;1
CHAMPION ;85
LE GAL ;78
MASSON ;43
FRANCOIS ;47
CARRERE ;31
CHARRON ;39
BOCQUET ;3
REDON ;18
LEBRUN ;43
QUENTIN ;67
GAY ;72
CARRERE ;93
BRAUN ;96
BLANCHET ;0
BERTHELOT ;85
SAVARY ;53
FAVIER ;70
FABRE ;97
BEAU ;100
ARMAND ;93
DEVILLE ;69
GOSSELIN ;19
LE GUEN ;83
LAGRANGE ;38
MARY ;42
PAYET ;17
POISSON ;34
GAILLARD ;14
GUYARD ;19
HOFFMANN ;65
RAYNAL ;48
PAIN ;24
RAULT ;2
ROSE ;17
BENOIT ;38
BLAISE ;75
BUREAU ;67
LEGROS ;27
ROLLAND ;97
THERY ;73
POISSON ;13
ROUSSEAU ;73
RAFFIN ;47
FERRE ;35
DURIEUX ;0
LERAY ;37
TISON ;88
SERRE ;94
GRAND ;51
ROUAULT ;94
BARRIERE ;41
GUILLOU ;85
BLONDEL ;63
BECKER ;8
ROUX ;64
CHEMIN ;12
CAILLAUD ;39
PEREIRA ;81
MALET ;89
LE BIHAN ;41
LACAZE ;21
RODIER ;65
JOURDAIN ;36
HONORE ;32
BONNOT ;34
PERNOT ;71
BOREL ;17
CHAPUIS ;53
GUITTON ;15
LE GAL ;61
VARIN ;72
NICOLAS ;64
JOUAN ;94
VALLEE ;60
JANIN ;74
BERTHELOT ;64
GILLOT ;16
HAMELIN ;28
LECOMTE ;81
BERTHIER ;40
BIDAULT ;25
GUYON ;26
LE GALL ;87
BONNEFOY ;55
CORRE ;100
THOMAS ;5
PINSON ;70
DIJOUX ;8
CORRE ;98
LHOMME ;98
BINET ;31
GIRARD ;77
BOUVIER ;27
SALAUN ;41
LAPEYRE ;57
GAUTHIER ;63
RAMBAUD ;22
JACQUET ;28
DERRIEN ;84
MARIN ;9
CHEVRIER ;29
CHEVALLIER ;86
COLLIN ;83
SIMONET ;48
BLANCHARD ;7
DUMONT ;65
JEGOU ;73
QUENTIN ;20
PARIS ;63
NICOLAS ;45
JACQUES ;95
BECK ;37
MASSE ;95
OGER ;35
JACQUEMIN ;81
PICARD ;47
LAVIGNE ;93
POISSON ;71
SALAUN ;66
JOURDAIN ;11
BOYER ;26
SCHWARTZ ;71
MORVAN ;58
CHOQUET ;75
LAINE ;65
PRIGENT ;57
GUILLAUME ;93
BRUNO ;60
PINEAU ;66
LEFEUVRE ;41
LAFONT ;11
CHABERT ;59
VAILLANT ;37
LEPRETRE ;91
PHILIPPON ;99
GUIBERT ;67
CORDIER ;60
PRIEUR ;3
LEMARCHAND ;4
CHAPUIS ;80
GENIN ;53
POIROT ;72
ROLLAND ;29
LAPEYRE ;26
COUDERC ;58
GUILLOUX ;99
SCHAEFFER ;47
DENIS ;92
RAGOT ;74
LUCAS ;17
TERRIER ;61
FORTIN ;5
TORRES ;41
LEONARD ;95
GICQUEL ;7
CARDON ;66
ROY ;60
BASSET ;23
GRANIER ;24
DUFOUR ;48
DELORME ;42
GUEGAN ;12
GUILLON ;79
BAUDOUIN ;17
LEHMANN ;59
BONNEAU ;49
RONDEAU ;80
MENAGER ;47
GILLOT ;94
GUILLET ;85
CLAIN ;22
COMBES ;34
MONNET ;67
RAGOT ;70
DELAMARE ;88
LASSERRE ;72
RENAUD ;42
COULON ;65
CASTEL ;41
BRISSET ;41
BLANCHARD ;38
CHAUVEAU ;9
DUMAS ;86
RIGAUD ;5
DESHAYES ;63
THIEBAUT ;21
ROUAULT ;9
ANDRIEUX ;92
VIAUD ;16
MARTEAU ;70
THIBAULT ;79
DUBOS ;67
BERTHE ;90
CLAIN ;75
MOULIN ;65
CHEVALIER ;52
LOISEAU ;78
LAGARDE ;36
FAVRE ;18
DA SILVA ;12
PAILLARD ;46
GICQUEL ;67
REMY ;30
BRIAND ;37
VARLET ;10
MERLET ;55
HUSSON ;68
VANNIER ;92
SALLE ;57
BAUDET ;11
JACQUES ;41
BAUDOUIN ;48
COCHET ;49
MAS ;2
LEMERCIER ;85
LAFOND ;100
HOARAU ;44
ROUSSEAU ;73
GAY ;36
LELEU ;5
HUE ;80
GIMENEZ ;59
MANCEAU ;95
VILLETTE ;21
VOISIN ;85
ANDRIEUX ;82
JACQUEMIN ;28
COURTOIS ;50
VIAUD ;78
CORRE ;68
POULAIN ;9
LEMONNIER ;33
ALLAIN ;42
FOREST ;85
LECERF ;41
DURET ;0
WALTER ;71
CHRETIEN ;17
CHARTIER ;57
MAGNIER ;68
LEMOINE ;86
PIOT ;88
LEJEUNE ;34
RODRIGUEZ ;96
LEBRETON ;19
FOURNIER ;74
GUIRAUD ;67
MAGNIN ;53
ROSSI ;95
LEMAIRE ;18
BASSET ;26
MICHEL ;48
MAHIEU ;51
MARTINEAU ;63
BERGER ;52
LEDOUX ;37
LE MEUR ;4
BECK ;37
BODIN ;84
QUERE ;35
CAPRON ;34
BONTEMPS ;46
MAUREL ;83
LEBLOND ;28
LE GOFF ;39
ROUSSET ;98
BOIS ;95
PICHON ;93
BERTHET ;2
MARAIS ;52
CLAVEL ;12
PAILLARD ;23
MOUNIER ;18
DUBOIS ;7
CONSTANTIN ;49
LEGER ;59
OGER ;0
LAUNAY ;3
COURTOIS ;20
DELATTRE ;56
AMIOT ;90
SCHWARTZ ;77
CHARDON ;22
BOULARD ;35
LEGER ;57
CARTIER ;42
GAUCHER ;11
BOISSON ;56
JOLIVET ;39
LAUNAY ;39
DOUCET ;64
CHARRON ;8
LAFON ;73
CHRISTOPHE ;25
LOISON ;65
HUE ;89
BATAILLE ;56
BARRE ;9
MOUTON ;20
COUDERT ;28
VANNIER ;42
GONCALVES ;11
PAYET ;44
RODRIGUEZ ;65
SALLES ;4
HENRY ;75
POULAIN ;22
THIERY ;72
MAGNIN ;71
CLAUDEL ;5
AMIOT ;72
HUARD ;3
LEROUX ;66
DUMOULIN ;48
HOAREAU ;34
GUILLOUX ;14
HUARD ;43
PASCAL ;66
BAUDRY ;8
MARCEL ;35
MAURY ;40
LEGRAND ;69
ANDRIEU ;30
TAVERNIER ;67
BIDAULT ;86
LANDRY ;93
QUERE ;7
LERAY ;7
LANDRY ;8
PINSON ;38
ROSE ;99
MERCIER ;72
THIBAULT ;13
SOULIE ;72
JACQUES ;44
SAULNIER ;53
TISSERAND ;56
POTIER ;94
CHOLLET ;74
TROUVE ;45
PARMENTIER ;77
CLAUDEL ;23
AMIOT ;73
PROST ;44
GOURDON ;25
MARTINS ;4
TURPIN ;64
DESHAYES ;66
SAUVAGE ;36
BOULET ;47
RAIMBAULT ;97
JACQUEMIN ;35
BONNEFOY ;56
WAGNER ;73
BARBE ;69
DUPRE ;78
DAUPHIN ;37
PAPIN ;89
VERRIER ;87
BELLET ;26
MICHAUD ;5
AUGE ;4
AUBRY ;49
DURIEZ ;52
BODIN ;5
MAIRE ;38
BERNARD ;69
GUEGUEN ;85
CHARLET ;89
ROCHER ;35
FOUCAULT ;93
LE BRUN ;77
LECOMTE ;44
LEGRAND ;3
BERNARD ;60
PICHOT ;91
LHOMME ;65
PAUL ;5
KOCH ;47
LECOQ ;10
GRENIER ;58
CHATEAU ;85
ADAM ;46
GUILLARD ;22
CAZENAVE ;45
MERLE ;97
THOMAS ;80
PIQUET ;95
PEREIRA ;54
RIGAL ;91
MARTINS ;27
DENIS ;61
BARBIER ;35
GIL ;1
LEDUC ;79
FELIX ;9
TOURNIER ;6
FREY ;19
VILLENEUVE ;24
RUIZ ;67
BELLEC ;96
SCHNEIDER ;70
JANVIER ;92
FOURNIER ;62
CALVET ;6
GODIN ;84
FELIX ;72
NORMAND ;57
LEROUX ;56
REYNAUD ;70
LERAY ;47
SANCHEZ ;50
CLAVEL ;0
LANGLAIS ;72
BESNIER ;21
DELHAYE ;72
WOLFF ;23
GUEGAN ;75
BRUNEAU ;76
COURTIN ;38
DURIEZ ;73
BAUDET ;20
AVRIL ;17
BERTHET ;87
LE GOFF ;27
PERRON ;14
ROSSI ;6
CLAIN ;79
BOIVIN ;63
MERCIER ;23
MARTY ;38
LAVAUD ;83
GRAS ;44
ARNOUX ;90
GUILLAUME ;49
CARDON ;56
VALETTE ;13
BASTIEN ;64
JEANNE ;57
HOFFMANN ;58
GIRAULT ;68
FAUCHER ;65
PIQUET ;88
LEJEUNE ;42
DOS SANTOS ;96
DELORME ;75
BLAISE ;97
DEJEAN ;39
LAVERGNE ;14
VIGOUROUX ;72
ARNAUD ;39
BUREAU ;14
LECERF ;7
GOMEZ ;54
GOMEZ ;47
MAURY ;66
LEDOUX ;90
ROLLIN ;99
LEFEVRE ;82
ARMAND ;54
MICHAUD ;17
ARNAL ;67
COURTOIS ;91
COTTIN ;4
CORNET ;85
BRUNET ;7
BOUCHARD ;84
LE BRUN ;48
MEUNIER ;84
LEBRUN ;44
CONAN ;21
PINTO ;18
AUGE ;83
BINET ;81
BRIERE ;57
BRUYERE ;65
HUE ;77
LECUYER ;38
TEXIER ;31
DARRAS ;4
CHEMIN ;95
REBOUL ;56
FAUVEL ;81
LAGRANGE ;0
BAYLE ;68
GIRARD ;92
LAVAUD ;30
MICHEL ;28
THERY ;36
BOYER ;46
MASSON ;1
GIRARD ;65
BOURGOIN ;7
FREY ;38
MARTY ;72
LOMBARD ;92
GROSS ;44
ROBIN ;16
BOUCHET ;79
BARON ;30
CARRE ;78
SALMON ;43
LEVY ;55
CAILLAUD ;21
ALLARD ;53
VACHER ;16
DIJOUX ;13
LEFEUVRE ;68
ROBINET ;72
GEORGET ;54
GUILLET ;14
SALLE ;24
SAVARY ;45
DANIEL ;4
SEGUIN ;57
AUGE ;67
FEVRIER ;16
LEONARD ;90
MIQUEL ;89
BERTIN ;45
DELMAS ;27
LALANNE ;65
PIERRE ;91
GRANGE ;9
GOMEZ ;82
POTIER ;54
GROSS ;21
BRISSET ;6
PASQUET ;35
PREVOT ;31
PICHOT ;11
PREVOT ;23
LE BIHAN ;68
SERRES ;56
FAVIER ;15
MARTEAU ;61
PICHOT ;13
TEXIER ;93
MEUNIER ;61
SOULIE ;74
MOUNIER ;3
PRUDHOMME ;8
SALLES ;59
DELHAYE ;47
MORENO ;18
BLAISE ;26
LEGRAND ;99
FERRY ;36
BERGER ;2
HAMEL ;97
FAYE ;39
MONTEIL ;70
SAVARY ;13
JARRY ;25
LANGLOIS ;50
THUILLIER ;92
GUILLARD ;73
BONTEMPS ;24
PEREZ ;56
LE GOFF ;59
COLLET ;27
FOUQUET ;48
DA SILVA ;57
CHARBONNIER ;77
POTIER ;16
VILLETTE ;30
ROMAIN ;73
BLIN ;10
MARTIN ;58
BARON ;62
GIRARD ;92
GOUPIL ;76
PETIT ;70
DURIEUX ;27
LAGARDE ;54
GODET ;90
LAHAYE ;52
MONTAGNE ;48
CHERON ;37
ROY ;17
BELLANGER ;29
FERRARI ;99
VILLAIN ;99
TERRIER ;69
MARCHAL ;52
FORTIN ;38
DURIEUX ;3
DIDIER ;61
FERRAND ;21
MICHAUX ;24
ARNOULD ;50
DAUPHIN ;19
SOULIE ;34
MAYER ;75
BESSE ;14
RAMBAUD ;95
CARLIER ;47
LHOMME ;66
ARNAL ;72
LE CORRE ;17
JACQUES ;96
SCHMIDT ;62
GUILBAUD ;19
FOULON ;45
HILAIRE ;65
BECK ;22
OLLIVIER ;55
GIBERT ;72
LEGAY ;81
MENARD ;87
REMY ;87
SAUNIER ;13
PERRIER ;70
